id,title,date,time,location,enroll_url,course_slug
9280,nan,,2020-06-30 11:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884072,
6490,nan,,2020-06-30 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3765499,
9020,nan,,2020-07-01 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3883801,
8900,nan,,2020-07-01 09:00:00,"<img src=""https://www.enrollware.com/sitefiles/coastalcprtraining/Logo/Walmart.png"" style=""width: 40px;""></img>WM 1298: Jacksonville, Marine Blvd",https://coastalcprtraining.enrollware.com/enroll?id=3881594,
8930,nan,,2020-07-01 09:30:00,"<img src=""https://www.enrollware.com/sitefiles/coastalcprtraining/Logo/Walmart.png"" style=""width: 40px;""></img>WM 1298: Jacksonville, Marine Blvd",https://coastalcprtraining.enrollware.com/enroll?id=3881597,
9290,nan,,2020-07-01 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884140,
9300,nan,,2020-07-01 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884147,
9410,nan,,2020-07-02 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884164,
7500,nan,,2020-07-02 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881359,
8040,nan,,2020-07-02 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881415,
8130,nan,,2020-07-02 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881424,
9460,nan,,2020-07-02 16:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884169,
8520,nan,,2020-07-02 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881479,
8660,nan,,2020-07-03 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881495,
8200,nan,,2020-07-03 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881432,
7710,nan,,2020-07-03 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881382,
9510,nan,,2020-07-03 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884204,
8760,nan,,2020-07-03 13:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881506,
10180,nan,,2020-07-03 13:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3935936,
9560,nan,,2020-07-03 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884209,
7870,nan,,2020-07-04 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881398,
7000,nan,,2020-07-06 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881224,
8220,nan,,2020-07-06 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881434,
7600,nan,,2020-07-06 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881371,
9610,nan,,2020-07-06 11:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884216,
10190,nan,,2020-07-06 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3935955,
10110,nan,,2020-07-06 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3927399,
9720,nan,,2020-07-06 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884258,
9840,nan,,2020-07-07 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884276,
7490,nan,,2020-07-07 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881358,
8000,nan,,2020-07-07 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881411,
8090,nan,,2020-07-07 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881420,
9890,nan,,2020-07-07 11:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884281,
9940,nan,,2020-07-07 16:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884286,
8350,nan,,2020-07-07 16:30:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881462,
8210,nan,,2020-07-08 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881433,
9350,nan,,2020-07-08 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884155,
9310,nan,,2020-07-08 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884151,
10130,nan,,2020-07-08 19:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3930408,
6940,nan,,2020-07-09 09:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3877678,
7110,nan,,2020-07-09 09:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3881235,
7370,nan,,2020-07-09 10:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3881317,
7380,nan,,2020-07-09 11:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3881322,
10070,nan,,2020-07-09 12:30:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3897928,
6960,nan,,2020-07-09 17:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3877689,
7390,nan,,2020-07-09 17:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3881323,
7400,nan,,2020-07-09 18:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3881325,
6950,nan,,2020-07-10 09:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3877687,
7410,nan,,2020-07-10 09:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3881327,
7420,nan,,2020-07-10 10:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3881328,
7430,nan,,2020-07-10 11:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3881330,
10210,nan,,2020-07-10 11:30:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3941153,
10200,nan,,2020-07-10 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3940403,
7880,nan,,2020-07-11 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881399,
8230,nan,,2020-07-13 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881435,
7020,nan,,2020-07-13 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881226,
7610,nan,,2020-07-13 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881372,
9680,nan,,2020-07-13 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884248,
9620,nan,,2020-07-13 11:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884217,
9800,nan,,2020-07-13 12:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884266,
9730,nan,,2020-07-13 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884259,
9850,nan,,2020-07-14 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884277,
8010,nan,,2020-07-14 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881412,
8100,nan,,2020-07-14 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881421,
9900,nan,,2020-07-14 11:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884282,
10560,nan,,2020-07-14 13:00:00,Wilmington Health @ Medical Centre Dr,https://coastalcprtraining.enrollware.com/enroll?id=3961671,
9950,nan,,2020-07-14 16:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884287,
8360,nan,,2020-07-14 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881463,
10530,nan,,2020-07-14 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3956103,
10040,nan,,2020-07-15 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884457,
8260,nan,,2020-07-15 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881438,
10020,nan,,2020-07-15 09:00:00,"<img src=""https://www.enrollware.com/sitefiles/coastalcprtraining/Logo/Walmart.png"" style=""width: 40px;""></img>WM 1268: Whiteville, NC",https://coastalcprtraining.enrollware.com/enroll?id=3884298,
10030,nan,,2020-07-15 11:00:00,"<img src=""https://www.enrollware.com/sitefiles/coastalcprtraining/Logo/Walmart.png"" style=""width: 40px;""></img>WM 1268: Whiteville, NC",https://coastalcprtraining.enrollware.com/enroll?id=3884300,
9360,nan,,2020-07-15 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884156,
9320,nan,,2020-07-15 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884152,
10140,nan,,2020-07-15 19:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3930411,
9420,nan,,2020-07-16 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884165,
7520,nan,,2020-07-16 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881361,
7560,nan,,2020-07-16 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881365,
8060,nan,,2020-07-16 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881417,
8150,nan,,2020-07-16 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881426,
9470,nan,,2020-07-16 16:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884170,
8540,nan,,2020-07-16 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881481,
10150,nan,,2020-07-16 20:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3935928,
10550,nan,,2020-07-17 08:30:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3958277,
8300,nan,,2020-07-17 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881442,
8630,nan,,2020-07-17 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881492,
10570,nan,,2020-07-17 09:30:00,Victory Health,https://coastalcprtraining.enrollware.com/enroll?id=3962077,
7630,nan,,2020-07-17 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881374,
9520,nan,,2020-07-17 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884205,
10540,nan,,2020-07-17 12:30:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3956108,
8780,nan,,2020-07-17 13:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881508,
10230,nan,,2020-07-17 14:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3950628,
9570,nan,,2020-07-17 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884210,
7890,nan,,2020-07-18 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881400,
9660,nan,,2020-07-18 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884228,
8240,nan,,2020-07-20 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881436,
7040,nan,,2020-07-20 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881228,
7590,nan,,2020-07-20 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881370,
9690,nan,,2020-07-20 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884250,
9630,nan,,2020-07-20 11:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884218,
9810,nan,,2020-07-20 12:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884267,
9740,nan,,2020-07-20 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884260,
10680,nan,,2020-07-20 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3971114,
10160,nan,,2020-07-20 20:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3935931,
7570,nan,,2020-07-21 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881366,
9870,nan,,2020-07-21 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884279,
8020,nan,,2020-07-21 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881413,
8110,nan,,2020-07-21 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881422,
9910,nan,,2020-07-21 11:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884283,
9960,nan,,2020-07-21 16:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884288,
8370,nan,,2020-07-21 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881464,
8270,nan,,2020-07-22 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881439,
9990,nan,,2020-07-22 09:00:00,Country Inn & Suites Myrtle Beach,https://coastalcprtraining.enrollware.com/enroll?id=3884292,
9370,nan,,2020-07-22 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884157,
10010,nan,,2020-07-22 11:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3884295,
10000,nan,,2020-07-22 12:00:00,Country Inn & Suites Myrtle Beach,https://coastalcprtraining.enrollware.com/enroll?id=3884294,
9330,nan,,2020-07-22 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884153,
10170,nan,,2020-07-22 20:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3935933,
9430,nan,,2020-07-23 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884166,
7530,nan,,2020-07-23 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881362,
8070,nan,,2020-07-23 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881418,
8160,nan,,2020-07-23 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881427,
10580,nan,,2020-07-23 12:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3962201,
9480,nan,,2020-07-23 16:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884171,
8550,nan,,2020-07-23 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881482,
8640,nan,,2020-07-24 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881493,
8310,nan,,2020-07-24 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881443,
7640,nan,,2020-07-24 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881375,
9530,nan,,2020-07-24 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884206,
8790,nan,,2020-07-24 13:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881509,
9580,nan,,2020-07-24 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884211,
7900,nan,,2020-07-25 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881401,
9670,nan,,2020-07-25 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884229,
7060,nan,,2020-07-27 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881230,
8250,nan,,2020-07-27 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881437,
9640,nan,,2020-07-27 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884219,
7580,nan,,2020-07-27 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881369,
9700,nan,,2020-07-27 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884251,
9820,nan,,2020-07-27 12:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884268,
10770,nan,,2020-07-27 17:30:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3987562,
9750,nan,,2020-07-27 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884261,
9860,nan,,2020-07-28 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884278,
7550,nan,,2020-07-28 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881364,
8030,nan,,2020-07-28 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881414,
9920,nan,,2020-07-28 11:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884284,
9970,nan,,2020-07-28 16:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884289,
8380,nan,,2020-07-28 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881465,
4560,nan,,2020-07-28 17:30:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3647618,
4590,nan,,2020-07-28 17:30:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3647622,
8280,nan,,2020-07-29 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881440,
10740,nan,,2020-07-29 09:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3982789,
10750,nan,,2020-07-29 10:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3982793,
9380,nan,,2020-07-29 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884158,
10760,nan,,2020-07-29 13:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=3982795,
9340,nan,,2020-07-29 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884154,
10780,nan,,2020-07-29 18:30:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3988051,
10790,nan,,2020-07-29 20:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3989090,
7540,nan,,2020-07-30 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881363,
9440,nan,,2020-07-30 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884167,
8080,nan,,2020-07-30 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881419,
8170,nan,,2020-07-30 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881428,
9490,nan,,2020-07-30 16:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884172,
8560,nan,,2020-07-30 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881483,
8320,nan,,2020-07-31 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3881444,
9540,nan,,2020-07-31 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884207,
7910,nan,,2020-08-01 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881402,
7120,nan,,2020-08-03 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881236,
7660,nan,,2020-08-03 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881377,
9650,nan,,2020-08-03 11:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884220,
9830,nan,,2020-08-03 12:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884269,
9760,nan,,2020-08-03 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884262,
9880,nan,,2020-08-04 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884280,
9930,nan,,2020-08-04 11:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884285,
10890,nan,,2020-08-04 13:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=4013716,
9980,nan,,2020-08-04 16:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884290,
8390,nan,,2020-08-04 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881466,
10520,nan,,2020-08-05 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3953602,
8910,nan,,2020-08-05 09:00:00,"<img src=""https://www.enrollware.com/sitefiles/coastalcprtraining/Logo/Walmart.png"" style=""width: 40px;""></img>WM 1298: Jacksonville, Marine Blvd",https://coastalcprtraining.enrollware.com/enroll?id=3881595,
9000,nan,,2020-08-05 09:30:00,"<img src=""https://www.enrollware.com/sitefiles/coastalcprtraining/Logo/Walmart.png"" style=""width: 40px;""></img>WM 1298: Jacksonville, Marine Blvd",https://coastalcprtraining.enrollware.com/enroll?id=3883798,
9390,nan,,2020-08-05 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884159,
10310,nan,,2020-08-05 13:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3953077,
10320,nan,,2020-08-05 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3953080,
9770,nan,,2020-08-05 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884263,
9450,nan,,2020-08-06 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884168,
9500,nan,,2020-08-06 16:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884173,
8570,nan,,2020-08-06 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881484,
8680,nan,,2020-08-07 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881497,
7720,nan,,2020-08-07 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881383,
9550,nan,,2020-08-07 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3884208,
10250,nan,,2020-08-07 13:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3953027,
8810,nan,,2020-08-07 13:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881511,
10260,nan,,2020-08-07 17:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3953029,
9780,nan,,2020-08-07 18:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3884264,
7920,nan,,2020-08-08 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881403,
7140,nan,,2020-08-10 09:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881238,
7670,nan,,2020-08-10 10:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881378,
10800,nan,,2020-08-10 19:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=4007715,
8400,nan,,2020-08-11 17:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=3881467,
10860,nan,,2020-08-12 09:00:00,Country Inn & Suites Myrtle Beach,https://coastalcprtraining.enrollware.com/enroll?id=4007722,
10900,nan,,2020-08-12 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=4014266,
10840,nan,,2020-08-12 10:00:00,Country Inn & Suites Myrtle Beach,https://coastalcprtraining.enrollware.com/enroll?id=4007720,
11000,nan,,2020-08-12 11:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=4028162,
10880,nan,,2020-08-12 17:00:00,Seaside Dental Center,https://coastalcprtraining.enrollware.com/enroll?id=4008595,
10810,nan,,2020-08-12 20:00:00,nan,https://coastalcprtraining.enrollware.com/enroll?id=4007716,
8580,nan,,2020-08-13 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881485,
8690,nan,,2020-08-14 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881498,
8820,nan,,2020-08-14 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881512,
10820,nan,,2020-08-14 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4007718,
11020,nan,,2020-08-15 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=4028165,
11190,nan,,2020-08-15 09:30:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4038531,
10830,nan,,2020-08-15 10:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=4007719,
11010,nan,,2020-08-15 12:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=4028163,
7170,nan,,2020-08-17 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881241,
10700,nan,,2020-08-18 08:00:00,"<img src=""https://www.enrollware.com/sitefiles/coastalcprtraining/Logo/BalfourBe.png"" style=""width: 100px;""></img><br>Wilmington Regional Office",https://coastalcprtraining.enrollware.com/enroll?id=3974189,
11030,nan,,2020-08-18 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029019,
11040,nan,,2020-08-18 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029020,
10330,nan,,2020-08-18 13:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3953097,
11050,nan,,2020-08-18 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029021,
11060,nan,,2020-08-18 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029022,
10340,nan,,2020-08-18 17:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3953099,
8410,nan,,2020-08-18 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881468,
11070,nan,,2020-08-18 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029023,
10600,nan,,2020-08-19 08:00:00,"<img src=""https://www.enrollware.com/sitefiles/coastalcprtraining/Logo/BalfourBe.png"" style=""width: 100px;""></img><br>Military Cutoff Project",https://coastalcprtraining.enrollware.com/enroll?id=3963446,
10350,nan,,2020-08-19 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3953109,
10360,nan,,2020-08-19 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3953113,
10370,nan,,2020-08-19 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3953114,
10630,nan,,2020-08-20 08:00:00,"<img src=""https://www.enrollware.com/sitefiles/coastalcprtraining/Logo/BalfourBe.png"" style=""width: 100px;""></img><br>Fayetteville Outerloop",https://coastalcprtraining.enrollware.com/enroll?id=3963459,
10390,nan,,2020-08-20 13:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3953125,
10380,nan,,2020-08-20 15:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3953120,
10400,nan,,2020-08-20 17:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3953126,
8590,nan,,2020-08-20 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881486,
10730,nan,,2020-08-21 08:00:00,"<img src=""https://www.enrollware.com/sitefiles/coastalcprtraining/Logo/BalfourBe.png"" style=""width: 100px;""></img><br>Havelock / James City / Thurman",https://coastalcprtraining.enrollware.com/enroll?id=3974206,
8700,nan,,2020-08-21 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881499,
8830,nan,,2020-08-21 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881513,
10940,nan,,2020-08-21 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4028031,
11080,nan,,2020-08-22 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029024,
11090,nan,,2020-08-22 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029025,
11100,nan,,2020-08-22 14:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029026,
15760,nan,,2020-08-23 14:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4047301,
15960,nan,,2020-08-23 14:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4062685,
13790,nan,,2020-08-23 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045425,
15740,nan,,2020-08-24 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4047299,
7180,nan,,2020-08-24 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881242,
12490,nan,,2020-08-24 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045294,
13110,nan,,2020-08-24 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045356,
13800,nan,,2020-08-24 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045426,
15180,nan,,2020-08-24 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045567,
14390,nan,,2020-08-24 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045485,
11110,nan,,2020-08-25 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029027,
15700,nan,,2020-08-25 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=4045645,
15710,nan,,2020-08-25 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4047295,
11130,nan,,2020-08-25 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029029,
