offer_id,date,start_time,course_id,course_title,is_aha_bls,public_sellable,first_rejection_stage,rejection_bucket,rejection_reasons
offer-463743-instructor_24057895173-20260811-1230,2026-08-11,12:30,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260811-1230,2026-08-11,12:30,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260812-1230,2026-08-12,12:30,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260812-1230,2026-08-12,12:30,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260812-1230,2026-08-12,12:30,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260812-1230,2026-08-12,12:30,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260812-1230,2026-08-12,12:30,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260812-1230,2026-08-12,12:30,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260813-1230,2026-08-13,12:30,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260813-1230,2026-08-13,12:30,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260813-1230,2026-08-13,12:30,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260813-1230,2026-08-13,12:30,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260813-1230,2026-08-13,12:30,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260813-1230,2026-08-13,12:30,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260801-1815,2026-08-01,18:15,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260801-1815,2026-08-01,18:15,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260801-1815,2026-08-01,18:15,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260801-1815,2026-08-01,18:15,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260801-1815,2026-08-01,18:15,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260801-1815,2026-08-01,18:15,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260802-1815,2026-08-02,18:15,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260802-1815,2026-08-02,18:15,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260802-1815,2026-08-02,18:15,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260802-1815,2026-08-02,18:15,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260802-1815,2026-08-02,18:15,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260802-1815,2026-08-02,18:15,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260803-1815,2026-08-03,18:15,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260803-1815,2026-08-03,18:15,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260803-1815,2026-08-03,18:15,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260803-1815,2026-08-03,18:15,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260803-1815,2026-08-03,18:15,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260803-1815,2026-08-03,18:15,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,day_cap,max_total_offers_per_day_exceeded
offer-209806-instructor_24057895173-20260804-1815,2026-08-04,18:15,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260804-1815,2026-08-04,18:15,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260804-1815,2026-08-04,18:15,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260804-1815,2026-08-04,18:15,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260804-1815,2026-08-04,18:15,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260804-1815,2026-08-04,18:15,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260805-1815,2026-08-05,18:15,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260805-1815,2026-08-05,18:15,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260805-1815,2026-08-05,18:15,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260805-1815,2026-08-05,18:15,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260805-1815,2026-08-05,18:15,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260805-1815,2026-08-05,18:15,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260806-1815,2026-08-06,18:15,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260806-1815,2026-08-06,18:15,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260806-1815,2026-08-06,18:15,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260806-1815,2026-08-06,18:15,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260806-1815,2026-08-06,18:15,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260806-1815,2026-08-06,18:15,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260807-1815,2026-08-07,18:15,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260807-1815,2026-08-07,18:15,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260807-1815,2026-08-07,18:15,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260807-1815,2026-08-07,18:15,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260807-1815,2026-08-07,18:15,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260807-1815,2026-08-07,18:15,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260808-1815,2026-08-08,18:15,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260808-1815,2026-08-08,18:15,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260808-1815,2026-08-08,18:15,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260808-1815,2026-08-08,18:15,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260808-1815,2026-08-08,18:15,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260808-1815,2026-08-08,18:15,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260809-1815,2026-08-09,18:15,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260809-1815,2026-08-09,18:15,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260809-1815,2026-08-09,18:15,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260809-1815,2026-08-09,18:15,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260809-1815,2026-08-09,18:15,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260809-1815,2026-08-09,18:15,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260810-1815,2026-08-10,18:15,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260810-1815,2026-08-10,18:15,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260810-1815,2026-08-10,18:15,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260810-1815,2026-08-10,18:15,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260810-1815,2026-08-10,18:15,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260810-1815,2026-08-10,18:15,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,day_cap,max_total_offers_per_day_exceeded
offer-209806-instructor_24057895173-20260811-1815,2026-08-11,18:15,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260811-1815,2026-08-11,18:15,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260811-1815,2026-08-11,18:15,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260811-1815,2026-08-11,18:15,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260811-1815,2026-08-11,18:15,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260811-1815,2026-08-11,18:15,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260812-1815,2026-08-12,18:15,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260812-1815,2026-08-12,18:15,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260812-1815,2026-08-12,18:15,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260812-1815,2026-08-12,18:15,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260812-1815,2026-08-12,18:15,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260812-1815,2026-08-12,18:15,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260801-1845,2026-08-01,18:45,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260801-1845,2026-08-01,18:45,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260801-1845,2026-08-01,18:45,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260801-1845,2026-08-01,18:45,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260801-1845,2026-08-01,18:45,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260801-1845,2026-08-01,18:45,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260802-1845,2026-08-02,18:45,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260802-1845,2026-08-02,18:45,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260802-1845,2026-08-02,18:45,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260802-1845,2026-08-02,18:45,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260802-1845,2026-08-02,18:45,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260802-1845,2026-08-02,18:45,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260803-1845,2026-08-03,18:45,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260803-1845,2026-08-03,18:45,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260803-1845,2026-08-03,18:45,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260803-1845,2026-08-03,18:45,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260803-1845,2026-08-03,18:45,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260803-1845,2026-08-03,18:45,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,day_cap,max_total_offers_per_day_exceeded
offer-209806-instructor_24057895173-20260804-1845,2026-08-04,18:45,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260804-1845,2026-08-04,18:45,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260804-1845,2026-08-04,18:45,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260804-1845,2026-08-04,18:45,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260804-1845,2026-08-04,18:45,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260804-1845,2026-08-04,18:45,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260805-1845,2026-08-05,18:45,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260805-1845,2026-08-05,18:45,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260805-1845,2026-08-05,18:45,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260805-1845,2026-08-05,18:45,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260805-1845,2026-08-05,18:45,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260805-1845,2026-08-05,18:45,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260806-1845,2026-08-06,18:45,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260806-1845,2026-08-06,18:45,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260806-1845,2026-08-06,18:45,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260806-1845,2026-08-06,18:45,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260806-1845,2026-08-06,18:45,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260806-1845,2026-08-06,18:45,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260807-1845,2026-08-07,18:45,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260807-1845,2026-08-07,18:45,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260807-1845,2026-08-07,18:45,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260807-1845,2026-08-07,18:45,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260807-1845,2026-08-07,18:45,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260807-1845,2026-08-07,18:45,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260808-1845,2026-08-08,18:45,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260808-1845,2026-08-08,18:45,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260808-1845,2026-08-08,18:45,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260808-1845,2026-08-08,18:45,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260808-1845,2026-08-08,18:45,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260808-1845,2026-08-08,18:45,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260809-1845,2026-08-09,18:45,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260809-1845,2026-08-09,18:45,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260809-1845,2026-08-09,18:45,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260809-1845,2026-08-09,18:45,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260809-1845,2026-08-09,18:45,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260809-1845,2026-08-09,18:45,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-209806-instructor_24057895173-20260810-1845,2026-08-10,18:45,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-359474-instructor_24057895173-20260810-1845,2026-08-10,18:45,359474,AHA BLS Provider Renewal,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-210549-instructor_24057895173-20260810-1845,2026-08-10,18:45,210549,AHA HeartCode BLS,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
offer-440431-instructor_24057895173-20260810-1845,2026-08-10,18:45,440431,BLS Provider Blended Learning (Online Course; Group; In-person Skills Testing),False,False,public_sellable_course_policy,course_or_family_disabled,course_id_not_enabled
offer-463743-instructor_24057895173-20260810-1845,2026-08-10,18:45,463743,HSI BLS Challenge,False,False,public_sellable_course_policy,course_or_family_disabled,course_family_disabled;course_id_not_enabled;course_family_not_enabled
offer-445670-instructor_24057895173-20260810-1845,2026-08-10,18:45,445670,HSI BLS and Adult First Aid | Blended Learning,False,False,public_sellable_cap_limit,day_cap,max_total_offers_per_day_exceeded
offer-209806-instructor_24057895173-20260811-1845,2026-08-11,18:45,209806,AHA BLS Provider,True,False,public_sellable_cap_limit,weekly_cap,max_offers_per_course_per_week_exceeded
