visible_page_url,course_display_name,normalized_course_key,date,time,location_town,visible_button_text,visible_booking_check_url,row_source,matching_class_report_row,enrollware_class_session_id,appointmentDayId,courseId,seed_source_file,dynamic_offer_source_file,confidence,notes
/pals.html,AHA PALS Renewal,aha_pals,2026-07-21,2:00 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=13673192,existing_enrollware_class,13673192,13673192,,,,,high,Visible row session ID matches latest Class Report.
/pals.html,AHA PALS Renewal,aha_pals,2026-07-24,2:00 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=13673193,existing_enrollware_class,13673193,13673193,,,,,high,Visible row session ID matches latest Class Report.
/pals.html,AHA PALS Renewal,aha_pals,2026-07-29,2:00 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=13673194,existing_enrollware_class,13673194,13673194,,,,,high,Visible row session ID matches latest Class Report.
/pals.html,AHA PALS Renewal,aha_pals,2026-07-30,2:00 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=13673195,existing_enrollware_class,13673195,13673195,,,,,high,Visible row session ID matches latest Class Report.
/pals.html,AHA PALS Renewal,aha_pals,2026-08-10,2:00 PM,,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12946272,existing_enrollware_class,12946272,12946272,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-06-30,9:15 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775992,existing_enrollware_class,12775992,12775992,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-02,6:15 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776783,existing_enrollware_class,12776783,12776783,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-04,9:15 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775975,existing_enrollware_class,12775975,12775975,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-07,9:15 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775984,existing_enrollware_class,12775984,12775984,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-07,6:15 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776779,existing_enrollware_class,12776779,12776779,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-09,6:15 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776785,existing_enrollware_class,12776785,12776785,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-11,9:15 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775976,existing_enrollware_class,12775976,12775976,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-14,9:15 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775985,existing_enrollware_class,12775985,12775985,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-14,6:15 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776780,existing_enrollware_class,12776780,12776780,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-16,6:15 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776784,existing_enrollware_class,12776784,12776784,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-18,9:15 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775977,existing_enrollware_class,12775977,12775977,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-23,6:15 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776786,existing_enrollware_class,12776786,12776786,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-25,9:15 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775978,existing_enrollware_class,12775978,12775978,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-28,9:15 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775987,existing_enrollware_class,12775987,12775987,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED,aha_heartsaver_first_aid_cpr_aed,2026-07-30,6:15 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776787,existing_enrollware_class,12776787,12776787,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-06-29,11:45 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776143,existing_enrollware_class,12776143,12776143,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-02,8:30 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776700,existing_enrollware_class,12776700,12776700,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-03,11:45 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776161,existing_enrollware_class,12776161,12776161,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-03,5:30 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775796,existing_enrollware_class,12775796,12775796,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-04,5:30 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775795,existing_enrollware_class,12775795,12775795,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-06,11:45 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776152,existing_enrollware_class,12776152,12776152,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-06,5:30 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775786,existing_enrollware_class,12775786,12775786,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-09,8:30 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776701,existing_enrollware_class,12776701,12776701,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-10,11:45 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776162,existing_enrollware_class,12776162,12776162,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-10,5:30 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775797,existing_enrollware_class,12775797,12775797,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-11,5:30 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775798,existing_enrollware_class,12775798,12775798,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-13,11:45 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776153,existing_enrollware_class,12776153,12776153,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-13,5:30 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775787,existing_enrollware_class,12775787,12775787,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-16,8:30 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776703,existing_enrollware_class,12776703,12776703,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-17,11:45 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776163,existing_enrollware_class,12776163,12776163,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-17,5:30 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775802,existing_enrollware_class,12775802,12775802,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-18,5:30 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775799,existing_enrollware_class,12775799,12775799,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-20,11:45 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776155,existing_enrollware_class,12776155,12776155,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-23,8:30 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776702,existing_enrollware_class,12776702,12776702,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-24,11:45 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776164,existing_enrollware_class,12776164,12776164,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-24,5:30 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775800,existing_enrollware_class,12775800,12775800,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-25,5:30 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775801,existing_enrollware_class,12775801,12775801,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-27,11:45 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776154,existing_enrollware_class,12776154,12776154,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-27,5:30 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775789,existing_enrollware_class,12775789,12775789,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-30,8:30 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776704,existing_enrollware_class,12776704,12776704,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-31,11:45 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12776165,existing_enrollware_class,12776165,12776165,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-first-aid-cpr-aed.html,AHA Heartsaver� First Aid CPR AED � Blended,aha_heartsaver_first_aid_cpr_aed,2026-07-31,5:30 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12775803,existing_enrollware_class,12775803,12775803,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-pediatric-first-aid-cpr-aed.html,AHA Heartsaver� Pediatric First Aid CPR AED Online,aha_heartsaver_pediatric_first_aid_cpr_aed,2026-07-02,8:30 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12783382,existing_enrollware_class,12783382,12783382,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-pediatric-first-aid-cpr-aed.html,AHA Heartsaver� Pediatric First Aid CPR AED Online,aha_heartsaver_pediatric_first_aid_cpr_aed,2026-07-09,8:30 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12783383,existing_enrollware_class,12783383,12783383,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-pediatric-first-aid-cpr-aed.html,AHA Heartsaver� Pediatric First Aid CPR AED Online,aha_heartsaver_pediatric_first_aid_cpr_aed,2026-07-16,8:30 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12783384,existing_enrollware_class,12783384,12783384,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-pediatric-first-aid-cpr-aed.html,AHA Heartsaver� Pediatric First Aid CPR AED Online,aha_heartsaver_pediatric_first_aid_cpr_aed,2026-07-23,8:30 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12783385,existing_enrollware_class,12783385,12783385,,,,,high,Visible row session ID matches latest Class Report.
/courses/heartsaver-pediatric-first-aid-cpr-aed.html,AHA Heartsaver� Pediatric First Aid CPR AED Online,aha_heartsaver_pediatric_first_aid_cpr_aed,2026-07-30,8:30 AM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=12783386,existing_enrollware_class,12783386,12783386,,,,,high,Visible row session ID matches latest Class Report.
/hsi.html,HSI BLS Challenge,hsi,2026-08-14,12:45 PM,NC - Wilmington: 4018 Shipyard Blvd; Room B @ 910CPR's Office,Book This Class,https://coastalcprtraining.enrollware.com/enroll?id=13601272,existing_enrollware_class,13601272,13601272,,,,,high,Visible row session ID matches latest Class Report.
/hsi.html,HSI BLS and Adult First Aid | Blended Learning,hsi,2026-07-04,2:45 PM - 3:30 PM,NC - Wilmington: 4018 Shipyard Blvd @ 910CPR's Office,Check this date/time,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260683&startTime=2%3A45%20PM&courseId=445670,appointment_seed,,,260683,445670,data/audit/dynamic_offer_presentation_policy_report.json,data/audit/public_sellable_offers_preview.json,high,"AppointmentDayId URL, not an enroll?id class URL."
